銘柄コード,銘柄名称,株価,前日終値,予想株価 (PERxEPS),始値,高値,安値,出来高,時価総額 (百万円),発行済株式数,配当利回り (会社予想),1 株配当 (会社予想),PER (会社予想),PBR (実績),EPS (会社予想),BPS (実績),最低購入代金,単元株数,年初来高値,年初来安値
8233,(株)高島屋,1050,1059,1050.2056,1055,1055,1037,2318000,373295,355518963,0.95,10.0,15.98,0.92,65.72,1147.07,1050000,1000,1265,926
8253,(株)クレディセゾン,2430,2456,2429.13,2448,2468,2413,558000,450631,185444772,1.44,35.0,12.75,0.97,190.52,2496.69,243000,100,2836,1930
8267,イオン(株),1821,1844,1820.7879999999998,1839,1847,1815,4178300,1587775,871924572,1.54,28.0,35.8,1.26,50.86,1447.05,182100,100,2033,1126
8270,ユニーグループ・ホールディングス(株),754,765,754.0889999999999,755,760,741,1592100,176512,234100821,2.65,20.0,36.15,0.61,20.86,1239.51,75400,100,877,602
8273,(株)イズミ,5200,5260,5199.009599999999,5250,5250,5130,139300,410082,78861920,1.08,56.0,20.64,2.7,251.89,1928.67,520000,100,6170,4000
8279,(株)ヤオコー,6330,6320,6330.310399999999,6360,6370,6230,112800,253287,40013722,0.63,40.0,28.22,3.93,224.32,1609.6,633000,100,7030,3390
8282,(株)ケーズホールディングス,3870,3825,3871.59,3820,3885,3755,290900,236173,61026739,2.07,80.0,11.5,1.13,336.66,3415.04,387000,100,4860,2901
8303,(株)新生銀行,262,268,261.9534,264,264,258,26039000,720591,2750346891,0.38,1.0,9.93,0.92,26.38,283.97,262000,1000,291,187
8304,(株)あおぞら銀行,444,447,443.91479999999996,444,446,442,8029000,525205,1182894181,4.14,18.4,12.04,1.3,36.87,340.96,444000,1000,490,372
8306,(株)三菱ＵＦＪフィナンシャル・グループ,800,820,,813,813,800,78062600,11336500,14168853820,2.25,18.0,,0.74,,1087.02,80010,100,937,604
8308,(株)りそなホールディングス,613,620,613.7337,612,615,606,10268900,1426544,2324118014,2.77,17.0,8.13,0.87,75.49,706.13,61380,100,727,545
8309,三井住友トラスト・ホールディングス(株),501,512,500.98830000000004,505,505,497,17724000,1956427,3903486408,2.59,13.0,11.73,0.8,42.71,629.25,501200,1000,594,406
8316,(株)三井住友フィナンシャルグループ,4964,5035,4963.9191,4980,4986,4922,7171900,7019372,1414055625,3.02,150.0,8.93,0.74,555.87,6743.54,496400,100,5770,3902
8327,(株)西日本シティ銀行,337,335,337.0341,333,337,327,2424000,268499,796732552,1.48,5.0,11.57,0.58,29.13,578.48,337000,1000,402,306
8331,(株)千葉銀行,885,901,885.2324,899,901,882,2886000,774836,875521087,1.58,14.0,13.91,0.84,63.64,1053.67,885000,1000,1055,737
8332,(株)横浜銀行,742,754,742.1216,754,754,736,4227000,931022,1254071054,1.48,11.0,12.76,0.94,58.16,786.62,742400,1000,858,606
8333,(株)常陽銀行,649,660,649.0178000000001,659,659,642,1615000,497284,766231875,1.77,11.5,16.46,0.76,39.43,852.4,649000,1000,760,554
8334,(株)群馬銀行,811,819,810.8541,814,818,801,1360000,381890,470888177,1.36,11.0,14.07,0.69,57.63,1176.44,811000,1000,948,720
8354,(株)ふくおかフィナンシャルグループ,603,602,603.12,601,609,594,3422000,518436,859761868,1.99,12.0,14.0,0.67,43.08,894.33,603000,1000,739,541
8355,(株)静岡銀行,1280,1304,1280.3472,1293,1304,1264,2036000,851365,665129069,1.56,20.0,15.84,0.84,80.83,1528.19,1280000,1000,1519,999
8356,(株)十六銀行,496,506,495.9504,504,505,492,1122000,188104,379241348,1.41,7.0,15.84,0.54,31.31,918.51,496000,1000,570,375
8358,スルガ銀行(株),2326,2376,2326.4500000000003,2347,2349,2294,1076700,600432,258139248,0.82,19.0,15.64,1.86,148.75,1253.2,232600,100,2854,2068
8359,(株)八十二銀行,838,856,837.9096000000001,848,850,830,1436000,428305,511103411,1.07,9.0,18.67,0.63,44.88,1330.78,838000,1000,997,713
8377,(株)ほくほくフィナンシャルグループ,274,274,273.9075,274,279,271,4993000,370347,1351630146,1.55,4.25,14.75,0.63,18.57,434.22,274000,1000,315,224
8379,(株)広島銀行,686,680,686.078,677,692,667,2262000,428933,625266342,1.31,9.0,16.6,0.96,41.33,711.49,686000,1000,778,548
8382,(株)中国銀行,1799,1769,1799.3940000000002,1772,1810,1749,861100,360290,200272106,1.0,18.0,14.97,0.68,120.2,2637.08,179900,100,2044,1561
8385,(株)伊予銀行,1360,1392,1359.8796,1384,1389,1346,871600,440334,323775366,0.88,12.0,16.99,0.73,80.04,1865.6,136000,100,1638,1230
8410,(株)セブン銀行,518,529,518.0015999999999,526,527,511,6388500,616939,1191001000,1.54,8.0,24.88,3.62,20.82,143.21,51800,100,661,461
8411,(株)みずほフィナンシャルグループ,248,252,248.79610000000002,250,250,247,201259600,6165787,24792067677,3.02,7.5,9.73,0.75,25.57,330.12,24870,100,280,191
8418,(株)山口フィナンシャルグループ,1498,1525,1497.873,1514,1525,1480,852000,396002,264353616,1.0,15.0,11.58,0.63,129.35,2393.64,1498000,1000,1709,1136
8424,芙蓉総合リース(株),4740,4790,4741.115599999999,4785,4785,4690,64200,143564,30287810,1.81,86.0,8.93,0.71,530.92,6717.96,474000,100,5430,3710
8425,興銀リース(株),2507,2535,2507.745,2526,2528,2468,81600,106921,42649000,2.39,60.0,9.3,0.89,269.65,2824.04,250700,100,2984,2168
8439,東京センチュリーリース(株),3745,3800,3746.4219000000003,3745,3775,3690,89000,399309,106624620,1.87,70.0,10.83,1.32,345.93,2831.9,374500,100,4290,2628
8473,ＳＢＩホールディングス(株),1476,1513,,1502,1507,1459,3059600,331453,224561761,,,,0.73,,2010.31,147600,100,1828,1228
8508,Ｊトラスト(株),1030,1019,1030.1816,1010,1035,1003,394800,122212,118652354,1.17,12.0,25.91,0.66,39.76,1554.35,103000,100,1335,890
8515,アイフル(株),469,473,469.03270000000003,479,485,462,34274300,226812,483607536,0.0,0.0,31.67,2.27,14.81,206.96,46900,100,494,343
8524,(株)北洋銀行,488,496,487.99899999999997,494,498,483,852100,194741,399060179,2.05,10.0,11.45,0.52,42.62,936.96,48800,100,571,420
8544,(株)京葉銀行,638,633,637.79,630,645,623,599000,185566,290855716,1.72,11.0,11.75,0.63,54.28,1009.35,638000,1000,759,580
8566,リコーリース(株),3395,3470,3393.9657000000007,3445,3445,3355,55900,106071,31243223,1.62,55.0,9.81,0.77,345.97,4401.86,339500,100,4045,2907
8570,イオンフィナンシャルサービス(株),2756,2703,2755.4331,2778,2812,2696,1306900,574624,208499435,2.39,66.0,16.59,1.99,166.09,1381.71,275600,100,3620,2087
8572,アコム(株),549,557,549.1185,555,562,547,8068600,876359,1596282800,,,16.87,2.61,32.55,210.19,54900,100,624,306
8586,日立キャピタル(株),2921,2955,2920.7908000000007,2950,2967,2873,373900,364618,124826552,2.6,76.0,11.38,1.01,256.66,2878.97,292100,100,3475,2201
8591,オリックス(株),1634,1651,,1650,1651,1616,5729600,2163493,1324047228,,,,0.91,,1794.07,163400,100,2060,1299
8593,三菱ＵＦＪリース(株),586,597,585.8100000000001,599,603,583,2064000,524959,895834160,1.77,10.4,11.32,0.87,51.75,676.82,58600,100,701,498
8601,(株)大和証券グループ本社,842,850,,847,849,835,6759000,1473327,1749378772,,,,1.13,,744.3,842200,1000,1048,779
8604,野村ホールディングス(株),766,777,,769,773,756,17651200,2928465,3822562601,,,,0.99,,774.39,76610,100,909,609
8609,(株)岡三証券グループ,750,768,,763,766,738,931000,156161,208214969,,,,1.01,,738.98,750000,1000,1032,680
8616,東海東京フィナンシャル・ホールディングス(株),810,833,,822,822,802,1215700,227272,280582115,,,,1.38,,587.38,81000,100,993,739
8628,松井証券(株),1054,1055,,1050,1057,1039,1216100,283805,269264702,,,,3.03,,347.44,105400,100,1200,954
8697,(株)日本取引所グループ,3780,3795,3780.29,3780,3830,3735,1043500,1037741,274534550,1.93,73.0,31.45,4.26,120.2,887.77,378000,100,4480,2582
8729,ソニーフィナンシャルホールディングス(株),2274,2269,2273.3705,2252,2276,2228,1460600,989190,435000000,2.42,55.0,17.35,1.84,131.03,1235.39,227400,100,2483,1606
8750,第一生命保険(株),2212,2225,2212.0128,2189,2215,2154,6091900,2650027,1198023000,1.58,35.0,16.32,0.75,135.54,2932.83,221200,100,2665,1534
8766,東京海上ホールディングス(株),4876,4896,4875.0932999999995,4798,4892,4764,3151400,3693689,757524375,2.15,105.0,15.33,1.01,318.01,4820.2,487600,100,5504,3703
8795,(株)Ｔ＆Ｄホールディングス,1634,1647,1634.5462,1607,1644,1590,3909400,1113879,681480000,1.53,25.0,13.93,0.82,117.34,1996.28,163450,100,1978,1254
8801,三井不動産(株),3360,3432,3359.9284000000002,3345,3378,3330,3957000,3331187,991424727,0.83,28.0,31.03,1.77,108.28,1897.79,3360000,1000,3879,2951
8802,三菱地所(株),2609,2651,2608.7695000000003,2602,2618,2574,5040000,3627546,1390397097,0.54,14.0,51.71,2.4,50.45,1085.35,2609000,1000,2975,2321
8830,住友不動産(株),4101,4165,4101.2294,4050,4118,4035,1916000,1952429,476085978,0.54,22.0,22.09,2.26,185.66,1817.25,4101000,1000,5064,3715
8840,(株)大京,190,187,190.01760000000002,189,191,186,2319000,160273,843542737,1.58,3.0,12.77,1.03,14.88,184.17,190000,1000,225,162
8848,(株)レオパレス２１,590,586,589.8303,589,598,573,4134500,157792,267443915,,,9.69,1.2,60.87,493.22,59000,100,817,506
8870,住友不動産販売(株),3195,3175,3195.6792,3140,3200,3110,59000,182754,57200000,1.56,50.0,15.61,1.99,204.72,1604.89,319500,100,3710,2628
8876,(株)リロ・ホールディング,12710,12440,12711.112500000001,12140,12710,11970,55800,194401,15295120,1.11,141.0,26.69,6.09,476.25,2087.79,1271000,100,14980,8270
8897,(株)タカラレーベン,555,529,555.0076,530,558,530,2433800,71040,128000000,1.8,10.0,7.58,2.06,73.22,269.43,55500,100,832,451
8905,イオンモール(株),2045,2059,2044.7624,2023,2057,2003,395300,466043,227893997,1.08,22.0,18.94,1.41,107.96,1449.65,204500,100,2531,1901
8933,ＮＴＴ都市開発(株),1133,1144,1133.1768,1130,1139,1118,975300,372893,329120000,1.41,16.0,31.08,1.9,36.46,594.83,113300,100,1335,1045
9001,東武鉄道(株),541,542,541.0052000000001,543,546,536,3280000,581867,1075540607,1.11,6.0,23.77,1.5,22.76,361.33,541000,1000,609,493
9003,相鉄ホールディングス(株),691,696,691.0872,690,694,680,918000,339093,490727495,0.94,6.5,28.94,3.21,23.88,215.5,691000,1000,808,495
9005,東京急行電鉄(株),861,869,860.928,866,867,853,2912000,1076026,1249739752,0.99,8.5,24.32,1.9,35.4,452.69,861000,1000,968,712
9007,小田急電鉄(株),1108,1119,1107.8364,1113,1121,1101,1629000,816591,736995435,0.81,9.0,29.37,2.52,37.72,439.27,1108000,1000,1353,1014
9008,京王電鉄(株),910,923,909.9259999999999,915,918,902,1578000,584906,642754152,0.93,8.5,30.2,1.77,30.13,515.41,910000,1000,1058,835
9009,京成電鉄(株),1294,1324,1294.2468000000003,1320,1320,1271,2251000,446200,344822371,0.46,6.0,16.17,1.63,80.04,793.0,1294000,1000,1706,1234
9020,東日本旅客鉄道(株),11205,11265,11202.7938,11270,11280,11120,851500,4397963,392500000,1.16,130.0,18.47,1.88,606.54,5974.41,1120500,100,12815,8710
9021,西日本旅客鉄道(株),8188,8190,8189.723999999999,8062,8188,8035,721500,1586302,193735000,1.59,130.0,17.52,1.93,467.45,4232.83,818800,100,9488,5484
9022,東海旅客鉄道(株),19885,19960,19892.148800000003,19960,19990,19620,504800,4096310,206000000,0.6,120.0,12.92,1.86,1539.64,10716.64,1988500,100,24800,17170
9031,西日本鉄道(株),615,618,615.0468,618,620,606,615000,244033,396800930,1.14,7.0,21.88,1.7,28.11,361.78,615000,1000,692,480
9041,近鉄グループホールディングス(株),433,434,433.05899999999997,430,435,425,4330000,825567,1906620616,1.15,5.0,35.79,2.69,12.1,161.26,433000,1000,486,380
9042,阪急阪神ホールディングス(株),728,735,728.0624999999999,737,737,723,2764000,925584,1271406928,0.96,7.0,17.65,1.36,41.25,534.08,728000,1000,824,618
9045,京阪電気鉄道(株),782,780,782.001,779,783,765,1032000,442544,565913515,0.77,6.0,29.7,2.22,26.33,352.41,782000,1000,872,634
9048,名古屋鉄道(株),483,490,482.9799,489,489,480,2643000,444250,919772531,1.04,5.0,23.01,1.59,20.99,303.68,483000,1000,525,434
9062,日本通運(株),588,587,588.014,583,591,575,4288000,610344,1038000000,1.7,10.0,17.32,1.09,33.95,538.31,588000,1000,733,555
9064,ヤマトホールディングス(株),2366,2364,2366.4861,2336,2366,2311,1457900,1006145,425161692,1.1,26.0,22.77,1.74,103.93,1359.48,236650,100,2958,2204
9065,山九(株),610,605,609.93,604,613,594,1278000,198908,326078030,1.64,10.0,13.5,1.29,45.18,473.09,610000,1000,714,444
9069,センコー(株),855,850,854.7429999999999,840,859,833,402000,121348,141927426,2.11,18.0,13.7,1.45,62.39,590.86,855000,1000,948,558
9076,セイノーホールディングス(株),1347,1355,1347.3329999999999,1343,1357,1316,1012300,279745,207679783,,,17.9,0.74,75.27,1808.88,134700,100,1640,1154
9086,(株)日立物流,2050,2014,2050.6675,1996,2060,1970,304500,229142,111776714,1.46,30.0,15.25,1.14,134.47,1800.07,205000,100,2380,1381
9202,ＡＮＡホールディングス(株),355,354,355.92960000000005,358,358,353,17108000,1251496,3516425257,1.4,5.0,23.92,1.53,14.88,232.82,355900,1000,410,291
9301,三菱倉庫(株),1463,1498,1462.893,1493,1493,1458,759000,257373,175921478,0.82,12.0,26.7,0.97,54.79,1515.8,1463000,1000,2042,1377
9364,(株)上組,1016,1030,1015.7412,1020,1020,1003,739000,278735,274345675,1.18,12.0,16.42,0.86,61.86,1179.34,1016000,1000,1273,956
9375,(株)近鉄エクスプレス,4545,4580,4543.6398,4530,4595,4480,72900,163620,36000000,1.14,52.0,13.98,1.31,325.01,3474.84,454500,100,6430,4195
9404,日本テレビホールディングス(株),2103,2093,2102.404,2092,2109,2068,387900,554818,263822080,1.43,30.0,16.88,0.93,124.55,2253.13,210300,100,2499,1693
9422,コネクシオ(株),1299,1293,1298.5665000000001,1293,1319,1290,34000,72644,55923000,3.46,45.0,11.55,2.25,112.43,578.26,129900,100,1496,962
9432,日本電信電話(株),4629,4644,4630.0336,4591,4686,4573,5041100,10524680,2273394470,2.16,100.0,15.56,1.12,297.56,4131.77,462950,100,5066,3011
9433,ＫＤＤＩ(株),3018,3025,3018.2623000000003,2999,3039,2974,6055700,8121108,2690890800,2.15,65.0,15.43,2.31,195.61,1308.71,301800,100,3375,2452
9435,(株)光通信,8080,8060,8078.7382,8250,8250,8010,180200,385817,47749642,2.23,180.0,16.97,2.27,476.06,3554.32,808000,100,9940,6350
9437,(株)ＮＴＴドコモ,2538,2512,2538.0464,2515,2560,2501,13639300,10371732,4085772000,2.76,70.0,20.96,1.82,121.09,1393.26,253850,100,2874,1731
9449,ＧＭＯインターネット(株),1730,1721,1729.6960000000001,1721,1738,1702,1188000,203806,117806777,1.5,26.0,22.64,5.83,76.4,296.68,173000,100,2203,904
9468,(株)ＫＡＤＯＫＡＷＡ・ＤＷＡＮＧＯ,1435,1428,1435.1,1430,1437,1399,511900,101730,70892060,1.39,20.0,25.4,0.99,56.5,1449.14,143500,100,2100,1354
9501,東京電力(株),830,842,,839,850,828,49568200,1333825,1607017531,0.0,0.0,,0.58,,1442.25,83000,100,939,442
9503,関西電力(株),1513,1551,,1511,1545,1508,2930000,1420772,938733028,,,,1.21,,1254.13,151350,100,1768,1032
9513,Ｊ−ＰＯＷＥＲ,3800,3800,3799.5164999999997,3765,3855,3735,1334800,695594,183051100,1.84,70.0,13.91,1.0,273.15,3808.89,380000,100,4690,3460
9531,東京ガス(株),663,663,663.1890000000001,660,666,655,5633000,1589783,2396778295,1.51,10.0,15.9,1.44,41.71,460.97,663300,1000,805,620
9532,大阪ガス(株),492,494,492.714,492,496,489,5226000,1026283,2083400000,2.03,10.0,13.95,1.11,35.32,443.48,492600,1000,534,427
9600,(株)アイネット,1252,1278,1251.7043999999999,1291,1291,1204,52700,18487,14765840,2.56,32.0,17.59,1.55,71.16,805.51,125200,100,1365,870
9602,東宝(株),2736,2756,2735.6776,2760,2760,2709,426700,517078,188990633,0.91,25.0,23.93,1.81,114.32,1513.2,273600,100,3445,2519
9603,(株)エイチ・アイ・エス,4155,4135,4155.153200000001,4200,4260,4060,821900,284713,68522936,0.53,22.0,25.42,2.8,163.46,1481.3,415500,100,4765,3400
9613,(株)ＮＴＴデータ,5840,5770,5839.469999999999,5870,5880,5720,874900,1638120,280500000,1.2,70.0,29.25,2.15,199.64,2713.92,584000,100,6110,4180
9616,(株)共立メンテナンス,7410,7500,7410.262500000001,7350,7440,7270,211700,142827,19274927,0.67,50.0,29.85,2.68,248.25,2769.61,741000,100,9260,4733
9627,(株)アインファーマシーズ,5570,5440,5570.528600000001,5440,5580,5350,202000,177617,31888212,0.72,40.0,24.43,3.64,228.02,1532.17,557000,100,6880,3445
9640,(株)セゾン情報システムズ,1243,1226,1242.912,1220,1243,1220,200,20137,16200000,,,9.68,1.73,128.4,718.71,124300,100,1610,962
9682,(株)ＤＴＳ,2747,2820,2747.9224999999997,2777,2779,2723,124800,69286,25222266,2.0,55.0,14.11,1.74,194.75,1576.03,274700,100,3085,2183
9684,(株)スクウェア・エニックス・ホールディングス,3165,3195,3164.5667999999996,3135,3195,3100,847000,386992,122272396,0.95,30.0,35.08,2.43,90.21,1300.6,316500,100,3410,2210
9719,ＳＣＳＫ(株),4385,4355,4385.8662,4345,4395,4275,217100,473520,107986403,1.6,70.0,20.69,3.39,211.98,1292.41,438500,100,4665,2802
9735,セコム(株),7763,7712,7764.218499999999,7696,7765,7616,606800,1811020,233288717,1.74,135.0,21.13,2.09,367.45,3708.65,776300,100,9041,6530
9739,ＮＳＷ,992,988,991.8857999999999,999,1009,984,33500,14781,14900000,3.02,30.0,14.78,1.12,67.11,887.53,99200,100,1295,816
9742,(株)アイネス,1068,1049,1067.8396,1055,1076,1051,314900,34283,32100000,1.5,16.0,29.72,0.79,35.93,1346.02,106800,100,1422,851
9766,コナミ(株),2664,2686,2664.1498,2753,2767,2629,1609600,382284,143500000,0.79,21.0,38.87,1.67,68.54,1599.28,266400,100,2767,1900
9783,(株)ベネッセホールディングス,3220,3255,3220.065,3250,3275,3180,341400,329900,102453453,2.95,95.0,81.5,1.65,39.51,1948.03,322000,100,4030,2930
9787,イオンディライト(株),3850,3795,3849.4296000000004,3770,3865,3730,79800,208553,54169633,1.35,52.0,21.51,2.65,178.96,1451.28,385000,100,4415,2488
9810,日鉄住金物産(株),404,405,404.12399999999997,409,409,398,723000,125070,309578001,3.71,15.0,7.14,0.73,56.6,555.86,404000,1000,468,371
9831,(株)ヤマダ電機,467,464,466.8426,468,473,461,5623600,451351,966489740,1.28,6.0,14.22,0.74,32.83,627.92,46700,100,554,376
9843,(株)ニトリホールディングス,9650,9950,9649.028900000001,9860,9900,9580,575700,1104380,114443496,0.62,60.0,24.41,3.33,395.29,2899.71,965000,100,11850,6350
9934,因幡電機産業(株),3925,3905,3926.1904000000004,3840,3945,3840,66800,109142,27807000,2.55,100.0,12.98,1.08,302.48,3625.12,392500,100,4525,3490
9936,(株)王将フードサービス,4060,4000,,4000,4070,3980,55200,94542,23286230,2.46,100.0,,1.9,,2139.77,406000,100,4905,3600
9948,(株)アークス,2394,2376,2394.1194,2377,2398,2341,179500,135621,56650468,1.75,42.0,19.01,1.13,125.94,2110.76,239400,100,2953,2282
9956,(株)バロー,3410,3365,3410.2446,3335,3415,3290,223900,179576,52661699,1.03,35.0,17.07,1.89,199.78,1805.18,341000,100,3875,1985
9962,(株)ミスミグループ本社,1407,1447,1407.0811999999999,1417,1421,1385,1486300,386074,274395252,1.1,15.42,22.82,2.87,61.66,490.93,140700,100,1900,1253
9983,(株)ファーストリテイリング,49265,50830,49269.5865,50430,50640,48890,700000,5225719,106073656,0.71,350.0,41.85,6.12,1177.29,8048.03,4926500,100,61970,40610
9984,ソフトバンクグループ(株),7063,7125,,7054,7098,6976,5699400,8480264,1200660365,0.57,40.0,,2.15,,3279.85,706300,100,7827,6600
9989,(株)サンドラッグ,6820,6620,6820.1868,6640,6840,6590,379800,458069,67165592,1.03,70.0,21.14,3.46,322.62,1972.2,682000,100,7990,4665
